Time	Temperature	Humidity	Light	CO2	Humidity_Ratio	Occupancy
2015-02-04 19:59	21.790	27.100	0.000	538.000	0.00437403835	0
2015-02-04 19:59	21.790	27.100	0.000	542.000	0.00437403835	0
2015-02-04 20:00	21.790	27.100	0.000	542.000	0.00437403835	0
2015-02-04 20:02	21.790	27.100	0.000	538.000	0.00437403835	0
2015-02-04 20:03	21.790	27.100	0.000	537.667	0.00437403835	0
2015-02-04 20:04	21.790	27.100	0.000	537.500	0.00437403835	0
2015-02-04 20:05	21.790	27.100	0.000	536.000	0.00437403835	0
2015-02-04 20:06	21.745	27.100	0.000	534.500	0.00436194297	0
2015-02-04 20:06	21.700	27.100	0.000	532.500	0.00434987710	0
2015-02-04 20:08	21.760	27.100	0.000	530.000	0.00436597148	0
2015-02-04 20:09	21.745	27.050	0.000	529.500	0.00435383877	0
2015-02-04 20:10	21.790	27.050	0.000	531.000	0.00436591153	0
2015-02-04 20:10	21.730	27.000	0.000	533.333	0.00434172461	0
2015-02-04 20:12	21.745	27.000	0.000	531.000	0.00434573478	0
2015-02-04 20:12	21.745	27.000	0.000	529.000	0.00434573478	0
2015-02-04 20:13	21.745	27.000	0.000	528.500	0.00434573478	0
2015-02-04 20:15	21.700	27.000	0.000	525.000	0.00433371406	0
2015-02-04 20:16	21.700	27.000	0.000	528.500	0.00433371406	0
2015-02-04 20:17	21.700	27.000	0.000	530.500	0.00433371406	0
2015-02-04 20:18	21.700	26.890	0.000	528.000	0.00431593567	0
2015-02-04 20:19	21.700	26.890	0.000	526.000	0.00431593567	0
2015-02-04 20:19	21.700	26.890	0.000	530.000	0.00431593567	0
2015-02-04 20:21	21.700	26.890	0.000	533.333	0.00431593567	0
2015-02-04 20:22	21.700	26.890	0.000	529.000	0.00431593567	0
2015-02-04 20:23	21.700	26.890	0.000	528.000	0.00431593567	0
2015-02-04 20:23	21.700	26.890	0.000	526.000	0.00431593567	0
2015-02-04 20:25	21.700	26.890	0.000	526.000	0.00431593567	0
2015-02-04 20:25	21.700	26.790	0.000	521.000	0.00429977438	0
2015-02-04 20:26	21.700	26.790	0.000	518.000	0.00429977438	0
2015-02-04 20:28	21.700	26.790	0.000	515.500	0.00429977438	0
2015-02-04 20:29	21.700	26.790	0.000	520.000	0.00429977438	0
2015-02-04 20:30	21.700	26.768	0.000	523.500	0.00429613821	0
2015-02-04 20:31	21.700	26.790	0.000	525.500	0.00429977438	0
2015-02-04 20:31	21.700	26.790	0.000	525.500	0.00429977438	0
2015-02-04 20:32	21.700	26.790	0.000	514.000	0.00429977438	0
2015-02-04 20:34	21.700	26.700	0.000	518.000	0.00428522993	0
2015-02-04 20:35	21.700	26.700	0.000	518.000	0.00428522993	0
2015-02-04 20:36	21.700	26.700	0.000	520.000	0.00428522993	0
2015-02-04 20:37	21.600	26.700	0.000	521.000	0.00425892186	0
2015-02-04 20:38	21.600	26.600	0.000	518.000	0.00424286204	0
2015-02-04 20:38	21.600	26.650	0.000	517.000	0.00425089185	0
2015-02-04 20:39	21.600	26.600	0.000	511.500	0.00424286204	0
2015-02-04 20:41	21.650	26.650	0.000	514.000	0.00426400308	0
2015-02-04 20:42	21.600	26.550	0.000	515.500	0.00423483243	0
2015-02-04 20:43	21.600	26.500	0.000	517.000	0.00422680304	0
2015-02-04 20:44	21.600	26.500	0.000	515.000	0.00422680304	0
2015-02-04 20:44	21.600	26.500	0.000	512.000	0.00422680304	0
2015-02-04 20:45	21.600	26.500	0.000	515.000	0.00422680304	0
2015-02-04 20:47	21.650	26.550	0.000	511.000	0.00424789380	0
2015-02-04 20:48	21.600	26.500	0.000	514.000	0.00422680304	0
2015-02-04 20:49	21.600	26.445	0.000	508.000	0.00421797094	0
2015-02-04 20:50	21.600	26.473	0.000	509.750	0.00422238695	0
2015-02-04 20:51	21.600	26.445	0.000	508.750	0.00421797094	0
2015-02-04 20:51	21.600	26.445	0.000	508.500	0.00421797094	0
2015-02-04 20:53	21.600	26.390	0.000	507.000	0.00420913908	0
2015-02-04 20:54	21.600	26.390	0.000	507.000	0.00420913908	0
2015-02-04 20:55	21.600	26.390	0.000	503.500	0.00420913908	0
2015-02-04 20:55	21.600	26.390	0.000	504.000	0.00420913908	0
2015-02-04 20:57	21.600	26.390	0.000	504.000	0.00420913908	0
2015-02-04 20:57	21.575	26.315	0.000	500.500	0.00419063713	0
2015-02-04 20:58	21.600	26.290	0.000	500.000	0.00419308181	0
2015-02-04 21:00	21.600	26.290	0.000	503.500	0.00419308181	0
2015-02-04 21:01	21.550	26.245	0.000	503.000	0.00417298202	0
2015-02-04 21:02	21.550	26.245	0.000	502.500	0.00417298202	0
2015-02-04 21:03	21.500	26.200	0.000	502.000	0.00415296201	0
2015-02-04 21:04	21.567	26.200	0.000	502.000	0.00417005915	0
2015-02-04 21:04	21.500	26.200	0.000	502.500	0.00415296201	0
2015-02-04 21:06	21.500	26.200	0.000	497.000	0.00415296201	0
2015-02-04 21:07	21.500	26.150	0.000	501.500	0.00414498370	0
2015-02-04 21:08	21.500	26.150	0.000	504.000	0.00414498370	0
2015-02-04 21:08	21.500	26.100	0.000	501.000	0.00413700558	0
2015-02-04 21:10	21.500	26.100	0.000	493.750	0.00413700558	0
2015-02-04 21:10	21.500	26.100	0.000	500.000	0.00413700558	0
2015-02-04 21:11	21.500	26.100	0.000	504.500	0.00413700558	0
2015-02-04 21:13	21.500	26.050	0.000	504.000	0.00412902767	0
2015-02-04 21:14	21.500	26.100	0.000	501.000	0.00413700558	0
2015-02-04 21:15	21.500	26.000	0.000	499.000	0.00412104997	0
2015-02-04 21:16	21.500	26.000	0.000	502.000	0.00412104997	0
2015-02-04 21:16	21.500	26.000	0.000	503.500	0.00412104997	0
2015-02-04 21:17	21.500	26.000	0.000	500.667	0.00412104997	0
2015-02-04 21:19	21.500	26.000	0.000	493.000	0.00412104997	0
2015-02-04 21:20	21.500	26.000	0.000	492.500	0.00412104997	0
2015-02-04 21:21	21.500	26.000	0.000	493.000	0.00412104997	0
2015-02-04 21:22	21.500	25.890	0.000	495.500	0.00410349973	0
2015-02-04 21:23	21.500	26.000	0.000	492.667	0.00412104997	0
2015-02-04 21:23	21.500	26.000	0.000	490.000	0.00412104997	0
2015-02-04 21:24	21.500	25.927	0.000	493.000	0.00410934970	0
2015-02-04 21:26	21.500	25.890	0.000	494.667	0.00410349973	0
2015-02-04 21:27	21.500	25.890	0.000	496.000	0.00410349973	0
2015-02-04 21:28	21.500	25.890	0.000	491.000	0.00410349973	0
2015-02-04 21:29	21.500	25.840	0.000	490.500	0.00409552268	0
2015-02-04 21:29	21.500	25.840	0.000	490.000	0.00409552268	0
2015-02-04 21:30	21.500	25.890	0.000	491.000	0.00410349973	0
2015-02-04 21:32	21.500	25.890	0.000	491.667	0.00410349973	0
2015-02-04 21:33	21.500	25.890	0.000	493.500	0.00410349973	0
2015-02-04 21:34	21.473	25.865	0.000	493.750	0.00409256777	0
2015-02-04 21:35	21.500	25.840	0.000	490.000	0.00409552268	0
2015-02-04 21:36	21.500	25.790	0.000	488.000	0.00408754583	0
2015-02-04 21:36	21.500	25.790	0.000	490.000	0.00408754583	0
2015-02-04 21:38	21.500	25.790	0.000	487.000	0.00408754583	0
2015-02-04 21:39	21.445	25.745	0.000	492.500	0.00406655561	0
2015-02-04 21:40	21.445	25.745	0.000	493.500	0.00406655561	0
2015-02-04 21:40	21.463	25.760	0.000	493.333	0.00407354230	0
2015-02-04 21:42	21.445	25.745	0.000	488.000	0.00406655561	0
2015-02-04 21:42	21.500	25.790	0.000	487.500	0.00408754583	0
2015-02-04 21:43	21.427	25.730	0.000	485.333	0.00405957894	0
2015-02-04 21:45	21.390	25.700	0.000	484.000	0.00404565563	0
2015-02-04 21:46	21.390	25.700	0.000	489.000	0.00404565563	0
2015-02-04 21:47	21.445	25.745	0.000	488.000	0.00406655561	0
2015-02-04 21:48	21.500	25.790	0.000	493.000	0.00408754583	0
2015-02-04 21:49	21.390	25.700	0.000	491.000	0.00404565563	0
2015-02-04 21:49	21.445	25.745	0.000	488.000	0.00406655561	0
2015-02-04 21:51	21.445	25.745	0.000	487.250	0.00406655561	0
2015-02-04 21:52	21.390	25.700	0.000	489.000	0.00404565563	0
2015-02-04 21:53	21.500	25.790	0.000	489.000	0.00408754583	0
2015-02-04 21:53	21.390	25.700	0.000	486.000	0.00404565563	0
2015-02-04 21:55	21.427	25.730	0.000	484.667	0.00405957894	0
2015-02-04 21:55	21.390	25.700	0.000	485.000	0.00404565563	0
2015-02-04 21:56	21.390	25.700	0.000	487.000	0.00404565563	0
2015-02-04 21:58	21.390	25.700	0.000	492.000	0.00404565563	0
2015-02-04 21:59	21.390	25.700	0.000	490.667	0.00404565563	0
2015-02-04 22:00	21.390	25.700	0.000	488.000	0.00404565563	0
2015-02-04 22:01	21.390	25.700	0.000	485.500	0.00404565563	0
2015-02-04 22:01	21.390	25.700	0.000	486.000	0.00404565563	0
2015-02-04 22:02	21.390	25.700	0.000	485.500	0.00404565563	0
2015-02-04 22:04	21.390	25.700	0.000	486.000	0.00404565563	0
2015-02-04 22:05	21.390	25.700	0.000	480.000	0.00404565563	0
2015-02-04 22:06	21.390	25.700	0.000	481.000	0.00404565563	0
2015-02-04 22:07	21.390	25.700	0.000	481.667	0.00404565563	0
2015-02-04 22:08	21.390	25.700	0.000	485.500	0.00404565563	0
2015-02-04 22:08	21.390	25.700	0.000	485.000	0.00404565563	0
2015-02-04 22:09	21.390	25.700	0.000	473.000	0.00404565563	0
2015-02-04 22:11	21.390	25.700	0.000	475.000	0.00404565563	0
2015-02-04 22:12	21.390	25.700	0.000	486.000	0.00404565563	0
2015-02-04 22:13	21.390	25.700	0.000	481.500	0.00404565563	0
2015-02-04 22:14	21.390	25.700	0.000	483.000	0.00404565563	0
2015-02-04 22:14	21.390	25.700	0.000	479.000	0.00404565563	0
2015-02-04 22:15	21.390	25.700	0.000	479.000	0.00404565563	0
2015-02-04 22:17	21.390	25.700	0.000	479.000	0.00404565563	0
2015-02-04 22:18	21.340	25.700	0.000	479.000	0.00403319525	0
2015-02-04 22:19	21.390	25.700	0.000	479.000	0.00404565563	0
2015-02-04 22:20	21.390	25.700	0.000	477.000	0.00404565563	0
2015-02-04 22:21	21.390	25.700	0.000	477.500	0.00404565563	0
2015-02-04 22:21	21.290	25.700	0.000	477.500	0.00402076873	0
2015-02-04 22:23	21.340	25.700	0.000	480.000	0.00403319525	0
2015-02-04 22:24	21.290	25.700	0.000	480.000	0.00402076873	0
2015-02-04 22:25	21.340	25.700	0.000	482.000	0.00403319525	0
2015-02-04 22:25	21.323	25.700	0.000	480.333	0.00402904932	0
2015-02-04 22:27	21.340	25.700	0.000	477.500	0.00403319525	0
2015-02-04 22:27	21.290	25.700	0.000	476.000	0.00402076873	0
2015-02-04 22:28	21.390	25.700	0.000	479.000	0.00404565563	0
2015-02-04 22:30	21.390	25.700	0.000	471.000	0.00404565563	0
2015-02-04 22:31	21.290	25.700	0.000	474.000	0.00402076873	0
2015-02-04 22:32	21.290	25.700	0.000	477.500	0.00402076873	0
2015-02-04 22:33	21.340	25.700	0.000	476.000	0.00403319525	0
2015-02-04 22:34	21.290	25.700	0.000	474.250	0.00402076873	0
2015-02-04 22:34	21.390	25.700	0.000	475.000	0.00404565563	0
2015-02-04 22:36	21.290	25.700	0.000	476.500	0.00402076873	0
2015-02-04 22:37	21.340	25.700	0.000	474.500	0.00403319525	0
2015-02-04 22:38	21.290	25.700	0.000	478.000	0.00402076873	0
2015-02-04 22:38	21.290	25.700	0.000	475.333	0.00402076873	0
2015-02-04 22:40	21.290	25.700	0.000	477.000	0.00402076873	0
2015-02-04 22:40	21.290	25.700	0.000	475.500	0.00402076873	0
2015-02-04 22:41	21.290	25.700	0.000	477.500	0.00402076873	0
2015-02-04 22:43	21.290	25.700	0.000	477.500	0.00402076873	0
2015-02-04 22:44	21.290	25.700	0.000	478.000	0.00402076873	0
2015-02-04 22:45	21.290	25.700	0.000	473.500	0.00402076873	0
2015-02-04 22:46	21.290	25.700	0.000	472.500	0.00402076873	0
2015-02-04 22:46	21.290	25.700	0.000	472.000	0.00402076873	0
2015-02-04 22:47	21.290	25.700	0.000	469.500	0.00402076873	0
2015-02-04 22:49	21.290	25.700	0.000	466.667	0.00402076873	0
2015-02-04 22:50	21.290	25.700	0.000	467.000	0.00402076873	0
2015-02-04 22:51	21.290	25.700	0.000	469.500	0.00402076873	0
2015-02-04 22:52	21.200	25.600	0.000	469.000	0.00398282810	0
2015-02-04 22:53	21.290	25.700	0.000	471.000	0.00402076873	0
2015-02-04 22:53	21.290	25.700	0.000	469.000	0.00402076873	0
2015-02-04 22:54	21.260	25.667	0.000	467.333	0.00400809013	0
2015-02-04 22:56	21.245	25.650	0.000	471.500	0.00400176274	0
2015-02-04 22:57	21.230	25.633	0.000	471.667	0.00399544327	0
2015-02-04 22:58	21.290	25.700	0.000	475.000	0.00402076873	0
2015-02-04 22:59	21.200	25.600	0.000	471.000	0.00398282810	0
2015-02-04 22:59	21.200	25.600	0.000	471.000	0.00398282810	0
2015-02-04 23:00	21.245	25.650	0.000	471.000	0.00400176274	0
2015-02-04 23:02	21.245	25.650	0.000	474.500	0.00400176274	0
2015-02-04 23:03	21.200	25.600	0.000	475.500	0.00398282810	0
2015-02-04 23:04	21.200	25.600	0.000	474.000	0.00398282810	0
2015-02-04 23:05	21.200	25.600	0.000	469.000	0.00398282810	0
2015-02-04 23:06	21.200	25.600	0.000	474.000	0.00398282810	0
2015-02-04 23:06	21.200	25.600	0.000	474.000	0.00398282810	0
2015-02-04 23:08	21.200	25.600	0.000	468.500	0.00398282810	0
2015-02-04 23:09	21.200	25.600	0.000	469.500	0.00398282810	0
2015-02-04 23:10	21.200	25.600	0.000	472.500	0.00398282810	0
2015-02-04 23:10	21.200	25.600	0.000	467.500	0.00398282810	0
2015-02-04 23:12	21.200	25.600	0.000	469.000	0.00398282810	0
2015-02-04 23:12	21.200	25.550	0.000	466.500	0.00397499942	0
2015-02-04 23:13	21.200	25.500	0.000	469.500	0.00396717095	0
2015-02-04 23:15	21.200	25.500	0.000	469.000	0.00396717095	0
2015-02-04 23:16	21.200	25.500	0.000	467.000	0.00396717095	0
2015-02-04 23:17	21.200	25.500	0.000	467.333	0.00396717095	0
2015-02-04 23:18	21.200	25.500	0.000	467.000	0.00396717095	0
2015-02-04 23:19	21.200	25.500	0.000	464.500	0.00396717095	0
2015-02-04 23:19	21.200	25.445	0.000	466.000	0.00395855985	0
2015-02-04 23:21	21.200	25.500	0.000	473.000	0.00396717095	0
2015-02-04 23:22	21.200	25.390	0.000	475.000	0.00394994898	0
2015-02-04 23:23	21.200	25.390	0.000	471.000	0.00394994898	0
2015-02-04 23:23	21.200	25.390	0.000	470.000	0.00394994898	0
2015-02-04 23:25	21.200	25.390	0.000	466.250	0.00394994898	0
2015-02-04 23:25	21.200	25.390	0.000	467.000	0.00394994898	0
2015-02-04 23:26	21.200	25.390	0.000	473.000	0.00394994898	0
2015-02-04 23:28	21.200	25.390	0.000	468.000	0.00394994898	0
2015-02-04 23:29	21.200	25.390	0.000	463.000	0.00394994898	0
2015-02-04 23:30	21.200	25.390	0.000	466.000	0.00394994898	0
2015-02-04 23:31	21.200	25.390	0.000	467.000	0.00394994898	0
2015-02-04 23:31	21.200	25.290	0.000	468.000	0.00393429348	0
2015-02-04 23:32	21.200	25.390	0.000	468.000	0.00394994898	0
2015-02-04 23:34	21.200	25.290	0.000	468.000	0.00393429348	0
2015-02-04 23:35	21.200	25.340	0.000	465.500	0.00394212113	0
2015-02-04 23:36	21.200	25.390	0.000	464.000	0.00394994898	0
2015-02-04 23:37	21.200	25.340	0.000	464.500	0.00394212113	0
2015-02-04 23:38	21.200	25.290	0.000	465.667	0.00393429348	0
2015-02-04 23:38	21.200	25.365	0.000	465.750	0.00394603503	0
2015-02-04 23:39	21.200	25.390	0.000	464.000	0.00394994898	0
2015-02-04 23:41	21.200	25.390	0.000	467.000	0.00394994898	0
2015-02-04 23:42	21.150	25.390	0.000	466.500	0.00393776746	0
2015-02-04 23:43	21.200	25.390	0.000	465.000	0.00394994898	0
2015-02-04 23:44	21.200	25.390	0.000	462.000	0.00394994898	0
2015-02-04 23:44	21.200	25.390	0.000	459.667	0.00394994898	0
2015-02-04 23:45	21.200	25.290	0.000	458.000	0.00393429348	0
2015-02-04 23:47	21.200	25.340	0.000	462.500	0.00394212113	0
2015-02-04 23:48	21.200	25.290	0.000	467.000	0.00393429348	0
2015-02-04 23:49	21.200	25.290	0.000	466.500	0.00393429348	0
2015-02-04 23:50	21.200	25.290	0.000	463.000	0.00393429348	0
2015-02-04 23:51	21.200	25.290	0.000	465.000	0.00393429348	0
2015-02-04 23:51	21.200	25.290	0.000	463.250	0.00393429348	0
2015-02-04 23:53	21.200	25.290	0.000	460.000	0.00393429348	0
2015-02-04 23:54	21.200	25.290	0.000	457.000	0.00393429348	0
2015-02-04 23:55	21.200	25.290	0.000	456.000	0.00393429348	0
2015-02-04 23:55	21.245	25.245	0.000	454.000	0.00393817695	0
2015-02-04 23:57	21.230	25.230	0.000	454.000	0.00393217866	0
2015-02-04 23:57	21.290	25.290	0.000	458.000	0.00395621618	0
2015-02-04 23:58	21.200	25.200	0.000	456.000	0.00392020419	0
2015-02-05 0:00	21.245	25.245	0.000	456.500	0.00393817695	0
2015-02-05 0:01	21.245	25.245	0.000	458.500	0.00393817695	0
2015-02-05 0:02	21.260	25.260	0.000	459.667	0.00394418263	0
2015-02-05 0:03	21.245	25.245	0.000	464.000	0.00393817695	0
2015-02-05 0:04	21.245	25.200	0.000	465.000	0.00393111266	0
2015-02-05 0:04	21.290	25.200	0.000	461.000	0.00394204789	0
2015-02-05 0:06	21.245	25.200	0.000	458.500	0.00393111266	0
2015-02-05 0:07	21.290	25.200	0.000	459.000	0.00394204789	0
2015-02-05 0:08	21.290	25.200	0.000	451.000	0.00394204789	0
2015-02-05 0:08	21.290	25.200	0.000	456.000	0.00394204789	0
2015-02-05 0:10	21.290	25.200	0.000	463.000	0.00394204789	0
2015-02-05 0:10	21.290	25.200	0.000	461.667	0.00394204789	0
2015-02-05 0:11	21.290	25.200	0.000	458.000	0.00394204789	0
2015-02-05 0:13	21.290	25.200	0.000	450.000	0.00394204789	0
2015-02-05 0:14	21.290	25.200	0.000	457.000	0.00394204789	0
2015-02-05 0:15	21.290	25.200	0.000	456.000	0.00394204789	0
2015-02-05 0:16	21.290	25.200	0.000	456.000	0.00394204789	0
2015-02-05 0:16	21.290	25.200	0.000	461.000	0.00394204789	0
2015-02-05 0:17	21.290	25.200	0.000	463.000	0.00394204789	0
2015-02-05 0:19	21.290	25.200	0.000	460.000	0.00394204789	0
2015-02-05 0:20	21.290	25.200	0.000	456.000	0.00394204789	0
2015-02-05 0:21	21.290	25.200	0.000	454.500	0.00394204789	0
2015-02-05 0:22	21.290	25.200	0.000	448.500	0.00394204789	0
2015-02-05 0:23	21.290	25.200	0.000	453.500	0.00394204789	0
2015-02-05 0:23	21.290	25.200	0.000	454.000	0.00394204789	0
2015-02-05 0:24	21.290	25.200	0.000	454.000	0.00394204789	0
2015-02-05 0:26	21.290	25.245	0.000	450.500	0.00394913195	0
2015-02-05 0:27	21.290	25.245	0.000	453.000	0.00394913195	0
2015-02-05 0:28	21.200	25.200	0.000	457.000	0.00392020419	0
2015-02-05 0:29	21.200	25.200	0.000	452.500	0.00392020419	0
2015-02-05 0:29	21.200	25.200	0.000	449.000	0.00392020419	0
2015-02-05 0:30	21.200	25.200	0.000	458.667	0.00392020419	0
2015-02-05 0:32	21.200	25.200	0.000	454.500	0.00392020419	0
2015-02-05 0:33	21.200	25.245	0.000	455.500	0.00392724875	0
2015-02-05 0:34	21.200	25.245	0.000	453.500	0.00392724875	0
2015-02-05 0:35	21.200	25.290	0.000	452.000	0.00393429348	0
2015-02-05 0:36	21.200	25.290	0.000	451.500	0.00393429348	0
2015-02-05 0:36	21.200	25.290	0.000	451.000	0.00393429348	0
2015-02-05 0:38	21.167	25.357	0.000	450.333	0.00393661649	0
2015-02-05 0:39	21.167	25.390	0.000	450.000	0.00394182428	0
2015-02-05 0:40	21.150	25.390	0.000	453.500	0.00393776746	0
2015-02-05 0:40	21.100	25.390	0.000	454.000	0.00392561907	0
2015-02-05 0:42	21.150	25.390	0.000	452.500	0.00393776746	0
2015-02-05 0:42	21.100	25.390	0.000	454.000	0.00392561907	0
2015-02-05 0:43	21.100	25.390	0.000	457.000	0.00392561907	0
2015-02-05 0:45	21.100	25.463	0.000	450.333	0.00393702911	0
2015-02-05 0:46	21.100	25.500	0.000	451.000	0.00394273429	0
2015-02-05 0:47	21.100	25.500	0.000	451.000	0.00394273429	0
2015-02-05 0:48	21.050	25.445	0.000	449.000	0.00392203466	0
2015-02-05 0:49	21.100	25.500	0.000	449.000	0.00394273429	0
2015-02-05 0:49	21.050	25.445	0.000	450.000	0.00392203466	0
2015-02-05 0:51	21.050	25.445	0.000	449.000	0.00392203466	0
2015-02-05 0:52	21.100	25.500	0.000	445.000	0.00394273429	0
2015-02-05 0:53	21.000	25.390	0.000	443.000	0.00390142139	0
2015-02-05 0:53	21.100	25.500	0.000	446.500	0.00394273429	0
2015-02-05 0:55	21.100	25.500	0.000	446.000	0.00394273429	0
2015-02-05 0:55	21.100	25.500	0.000	451.500	0.00394273429	0
2015-02-05 0:56	21.100	25.390	0.000	445.000	0.00392561907	0
2015-02-05 0:58	21.100	25.390	0.000	449.000	0.00392561907	0
2015-02-05 0:59	21.100	25.390	0.000	451.667	0.00392561907	0
2015-02-05 1:00	21.100	25.390	0.000	452.000	0.00392561907	0
2015-02-05 1:01	21.100	25.390	0.000	451.000	0.00392561907	0
2015-02-05 1:01	21.050	25.340	0.000	450.000	0.00390574857	0
2015-02-05 1:02	21.100	25.390	0.000	450.000	0.00392561907	0
2015-02-05 1:04	21.100	25.390	0.000	448.000	0.00392561907	0
2015-02-05 1:05	21.100	25.390	0.000	450.667	0.00392561907	0
2015-02-05 1:06	21.100	25.390	0.000	450.000	0.00392561907	0
2015-02-05 1:07	21.150	25.390	0.000	446.000	0.00393776746	0
2015-02-05 1:08	21.100	25.390	0.000	444.000	0.00392561907	0
2015-02-05 1:08	21.125	25.390	0.000	447.500	0.00393168913	0
2015-02-05 1:09	21.133	25.390	0.000	443.333	0.00393371432	0
2015-02-05 1:11	21.100	25.340	0.000	443.500	0.00391783974	0
2015-02-05 1:12	21.100	25.340	0.000	444.000	0.00391783974	0
2015-02-05 1:13	21.150	25.340	0.000	449.000	0.00392996390	0
2015-02-05 1:14	21.200	25.290	0.000	449.333	0.00393429348	0
2015-02-05 1:14	21.150	25.290	0.000	448.000	0.00392216054	0
2015-02-05 1:15	21.150	25.245	0.000	449.500	0.00391513767	0
2015-02-05 1:17	21.200	25.245	0.000	450.000	0.00392724875	0
2015-02-05 1:18	21.200	25.200	0.000	447.000	0.00392020419	0
2015-02-05 1:19	21.200	25.200	0.000	446.000	0.00392020419	0
2015-02-05 1:20	21.133	25.200	0.000	443.000	0.00390409254	0
2015-02-05 1:21	21.167	25.200	0.000	444.000	0.00391214105	0
2015-02-05 1:21	21.200	25.200	0.000	444.500	0.00392020419	0
2015-02-05 1:23	21.200	25.200	0.000	445.000	0.00392020419	0
2015-02-05 1:24	21.200	25.200	0.000	451.000	0.00392020419	0
2015-02-05 1:25	21.200	25.200	0.000	450.000	0.00392020419	0
2015-02-05 1:25	21.200	25.200	0.000	444.000	0.00392020419	0
2015-02-05 1:27	21.200	25.200	0.000	443.000	0.00392020419	0
2015-02-05 1:27	21.200	25.100	0.000	438.500	0.00390455017	0
2015-02-05 1:28	21.200	25.100	0.000	441.000	0.00390455017	0
2015-02-05 1:30	21.200	25.100	0.000	444.000	0.00390455017	0
2015-02-05 1:31	21.200	25.150	0.000	441.500	0.00391237708	0
2015-02-05 1:32	21.200	25.100	0.000	441.000	0.00390455017	0
2015-02-05 1:33	21.200	25.100	0.000	439.500	0.00390455017	0
2015-02-05 1:34	21.200	25.100	0.000	441.000	0.00390455017	0
2015-02-05 1:34	21.200	25.100	0.000	442.000	0.00390455017	0
2015-02-05 1:36	21.200	25.100	0.000	441.000	0.00390455017	0
2015-02-05 1:37	21.200	25.100	0.000	436.000	0.00390455017	0
2015-02-05 1:38	21.200	25.100	0.000	442.500	0.00390455017	0
2015-02-05 1:38	21.200	25.100	0.000	446.000	0.00390455017	0
2015-02-05 1:40	21.200	25.100	0.000	443.000	0.00390455017	0
2015-02-05 1:40	21.200	25.100	0.000	437.500	0.00390455017	0
2015-02-05 1:41	21.200	25.100	0.000	440.500	0.00390455017	0
2015-02-05 1:43	21.200	25.050	0.000	439.500	0.00389672345	0
2015-02-05 1:44	21.200	25.000	0.000	443.000	0.00388889693	0
2015-02-05 1:45	21.200	25.000	0.000	443.000	0.00388889693	0
2015-02-05 1:46	21.200	25.000	0.000	438.500	0.00388889693	0
2015-02-05 1:46	21.200	25.000	0.000	438.000	0.00388889693	0
2015-02-05 1:47	21.200	25.000	0.000	442.333	0.00388889693	0
2015-02-05 1:49	21.200	25.000	0.000	448.000	0.00388889693	0
2015-02-05 1:50	21.200	25.100	0.000	447.500	0.00390455017	0
2015-02-05 1:51	21.125	25.100	0.000	445.750	0.00388650149	0
2015-02-05 1:52	21.100	25.000	0.000	439.000	0.00386494540	0
2015-02-05 1:53	21.100	25.100	0.000	440.000	0.00388050163	0
2015-02-05 1:53	21.100	25.100	0.000	441.500	0.00388050163	0
2015-02-05 1:54	21.100	25.067	0.000	439.000	0.00387531613	0
2015-02-05 1:56	21.100	25.000	0.000	439.000	0.00386494540	0
2015-02-05 1:57	21.100	25.100	0.000	437.500	0.00388050163	0
2015-02-05 1:58	21.050	25.050	0.000	437.500	0.00386077234	0
2015-02-05 1:59	21.100	25.100	0.000	439.333	0.00388050163	0
2015-02-05 1:59	21.100	25.100	0.000	443.000	0.00388050163	0
2015-02-05 2:00	21.000	25.000	0.000	440.500	0.00384112401	0
2015-02-05 2:02	21.000	25.000	0.000	442.333	0.00384112401	0
2015-02-05 2:03	21.000	25.000	0.000	440.667	0.00384112401	0
2015-02-05 2:04	21.000	25.000	0.000	440.000	0.00384112401	0
2015-02-05 2:05	21.000	25.000	0.000	439.000	0.00384112401	0
2015-02-05 2:06	21.000	25.000	0.000	442.000	0.00384112401	0
2015-02-05 2:06	21.000	25.000	0.000	443.500	0.00384112401	0
2015-02-05 2:08	21.000	25.000	0.000	445.000	0.00384112401	0
2015-02-05 2:09	21.000	25.000	0.000	445.000	0.00384112401	0
2015-02-05 2:10	21.000	25.050	0.000	442.500	0.00384885379	0
2015-02-05 2:10	21.000	25.100	0.000	440.000	0.00385658377	0
2015-02-05 2:12	21.000	25.000	0.000	439.500	0.00384112401	0
2015-02-05 2:12	21.000	25.000	0.000	438.500	0.00384112401	0
2015-02-05 2:13	21.000	25.000	0.000	435.000	0.00384112401	0
2015-02-05 2:15	21.000	25.000	0.000	439.500	0.00384112401	0
2015-02-05 2:16	21.000	25.000	0.000	440.500	0.00384112401	0
2015-02-05 2:17	21.000	25.000	0.000	439.500	0.00384112401	0
2015-02-05 2:18	21.000	25.000	0.000	441.000	0.00384112401	0
2015-02-05 2:19	21.000	25.000	0.000	442.000	0.00384112401	0
2015-02-05 2:19	21.000	25.000	0.000	445.000	0.00384112401	0
2015-02-05 2:21	21.000	25.000	0.000	444.000	0.00384112401	0
2015-02-05 2:22	21.000	25.000	0.000	445.000	0.00384112401	0
2015-02-05 2:23	21.000	24.890	0.000	444.000	0.00382411915	0
2015-02-05 2:23	21.000	24.890	0.000	443.000	0.00382411915	0
2015-02-05 2:25	21.000	24.890	0.000	448.000	0.00382411915	0
